time,"Capacitor V min","Capacitor V max","Capacitor A min","Capacitor A max"
7.7161149997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.716434999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.71675499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.717074999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.717394999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.71771499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.718034999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.718354999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.71867499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.718994999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.719314999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7196349997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.719954999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.720274999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7205949997738506,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.720914999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.72123499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.721554999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.721874999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.72219499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.722514999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.722834999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7231549997738504,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.723474999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.723794999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7241149997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.724434999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.72475499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.725074999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.725394999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.72571499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.726034999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.726354999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.72667499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.726994999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.727314999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7276349997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.727954999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.72827499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.728594999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.728914999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.72923499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.729554999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.729874999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.73019499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.730514999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.730834999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7311549997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.731474999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.731794999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7321149997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.732434999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.73275499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.733074999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.733394999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.73371499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.734034999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.734354999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.73467499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.734994999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.735314999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7356349997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.735954999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.73627499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.736594999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.736914999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.73723499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.737554999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.737874999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.73819499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.738514999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.738834999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7391549997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.739474999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.739794999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7401149997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.740434999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.74075499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.741074999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.741394999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.74171499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.742034999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.742354999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.74267499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.742994999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.743314999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7436349997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.743954999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.74427499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.744594999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.744914999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.74523499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.745554999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.745874999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.74619499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.746514999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.746834999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7471549997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.747474999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.747794999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7481149997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.748434999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.74875499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.749074999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.749394999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.74971499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.750034999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.750354999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.75067499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.750994999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.751314999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7516349997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.751954999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.75227499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.752594999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.752914999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.75323499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.753554999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.753874999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.75419499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.754514999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.754834999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7551549997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.755474999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.755794999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7561149997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.756434999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.75675499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.757074999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.757394999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.75771499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.758034999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.758354999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7586749997738504,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.758994999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.759314999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7596349997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.759954999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.76027499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.760594999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.760914999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.76123499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.761554999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.761874999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.76219499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.762514999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.762834999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7631549997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.763474999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.76379499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.764114999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.764434999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.76475499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.765074999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.765394999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.76571499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.766034999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.766354999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7666749997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.766994999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.767314999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7676349997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.767954999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.76827499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.768594999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.768914999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.76923499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.769554999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.769874999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.77019499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.770514999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.770834999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7711549997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.771474999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.771794999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.772114999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.772434999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.77275499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.773074999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.773394999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.77371499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.774034999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.774354999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7746749997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.774994999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.775314999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7756349997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.775954999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.77627499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.776594999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.776914999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.77723499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.777554999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.777874999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.77819499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.778514999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.778834999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7791549997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.779474999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.77979499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.780114999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.780434999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.78075499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.781074999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.781394999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.78171499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.782034999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.782354999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7826749997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.782994999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.783314999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7836349997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.783954999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.78427499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.784594999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.784914999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.78523499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.785554999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.785874999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.78619499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.786514999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.786834999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7871549997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.787474999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.78779499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.788114999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.788434999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.78875499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.789074999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.789394999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.78971499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.790034999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.790354999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7906749997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.790994999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.791314999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7916349997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.791954999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.79227499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.792594999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.792914999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.79323499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.793554999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.793874999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.79419499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.794514999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.794834999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7951549997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.795474999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.79579499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.796114999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.796434999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.79675499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.797074999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.797394999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.79771499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.798034999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.798354999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7986749997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.798994999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.79931499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.7996349997738506,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.799954999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.80027499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.800594999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.800914999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.80123499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.801554999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.801874999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.8021949997738504,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.802514999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.802834999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.8031549997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.803474999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.80379499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.804114999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.804434999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.80475499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.805074999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.805394999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.80571499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.806034999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.806354999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.8066749997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.806994999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.807314999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.807634999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.807954999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.80827499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.808594999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.808914999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.80923499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.809554999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.809874999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.8101949997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.810514999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.810834999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.8111549997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.811474999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.81179499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.812114999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.812434999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.81275499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.813074999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.813394999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.81371499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.814034999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.814354999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.8146749997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.814994999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.81531499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.815634999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.815954999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.81627499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.816594999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.816914999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.81723499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.817554999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.817874999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.8181949997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.818514999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.818834999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.8191549997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.819474999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.81979499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.820114999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.820434999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.82075499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.821074999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.821394999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.82171499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.822034999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.822354999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.8226749997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.822994999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.823314999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.823634999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.823954999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.82427499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.824594999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.824914999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.82523499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.825554999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.825874999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.8261949997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.826514999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.826834999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.8271549997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.827474999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.82779499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.828114999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.828434999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.82875499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.829074999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.829394999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.82971499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.830034999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.830354999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.8306749997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.830994999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.83131499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.831634999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.831954999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.83227499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.832594999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.832914999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.83323499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.833554999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.833874999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.8341949997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.834514999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.834834999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.8351549997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.835474999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.83579499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.836114999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.836434999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.83675499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.837074999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.837394999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.83771499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.838034999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.838354999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.8386749997738505,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.838994999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.83931499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.839634999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.839954999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.84027499977385,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.840594999773851,5,5,-3.552713678800501e-15,3.552713678800501e-15
7.840914999773851,4.994577997498941,5,-0.0004999825006137826,3.552713678800501e-15
7.84123499977385,4.978621052202003,4.994577997498941,-0.0004994577997514682,-0.0004978621052202925
7.841554999773851,4.9627150870085615,4.978621052202003,-0.0004978621052202925,-0.0004962715087017955
7.841874999773851,4.9468599390446375,4.9627150870085615,-0.0004962715087017955,-0.0004946859939067849
7.8421949997738505,4.931055445956641,4.9468599390446375,-0.0004946859939067849,-0.0004931055445958066
